% Model,2D.mph
40,15.000000000000002,0.8023892655797121
40,16,0.6726319895201897
40,17,0.8175577274931006
40,18,0.9548821657811106
40,19,0.9535765495572446
40,20,1.374635096790934
40,21,1.3154601455898012
40,22,0.9875044942353758
40,23,0.9128239167599415
40,24,1.0170911193399976
40,25,0.8278484495258248
41,1,0.37248193367046134
41,2,0.3877316462026186
41,3,0.3466836076196535
41,4,0.3318276819655238
41,5,0.35506499852409773
41,6,0.3720642197401887
41,7,0.38025076769220323
41,8,0.38611685102181226
41,9,0.42835800656489
41,10,0.505348083515152
41,11,0.5753007167278207
41,12,0.7191240933870569
41,13,0.7832673805374699
41,14,0.8996103401608709
41,15.000000000000002,0.7683891169749852
41,16,0.7263213815192283
41,17,0.823429498573601
41,18,0.9316483795325162
41,19,0.910987181140533
41,20,1.3308249735298465
41,21,1.2977753213373389
41,22,0.9729015816087262
41,23,1.0364890421263944
41,24,1.094252130412975
41,25,0.8399513334748325
42,1,0.3700895784096532
42,2,0.3915668426227613
42,3,0.3363367511409518
42,4,0.3411623047018369
42,5,0.3447595302687631
42,6,0.3761019253723196
42,7,0.3997759395799112
42,8,0.36983673384273535
42,9,0.44506704067912367
42,10,0.5428466255214617
42,11,0.5815300779860467
42,12,0.7003848010517174
42,13,0.9910245392114229
42,14,0.9065822141673378
42,15.000000000000002,0.809012397157707
42,16,0.6493409377783705
42,17,0.9697104121406657
42,18,0.9269541660309255
42,19,1.0046274925061118
42,20,1.3174287837853553
42,21,1.3372081509300422
42,22,1.0016755217666369
42,23,0.9145656612272665
42,24,1.0351626902326863
42,25,0.8079477524309052
43,1,0.36768748861377554
43,2,0.3963074281497497
43,3,0.3282047052318137
43,4,0.3501091337344662
43,5,0.332459785054046
43,6,0.37596764785952674
43,7,0.40772258753305257
43,8,0.36021256522197953
43,9,0.4277380084918957
43,10,0.5498605666331733
43,11,0.5787723428359189
43,12,0.6670675212092277
43,13,0.9043815119522327
43,14,0.8810340901420283
43,15.000000000000002,0.7270586315132974
43,16,0.6545974759121486
43,17,0.9838553914214718
43,18,0.9752145042869846
43,19,1.0321836448199435
43,20,1.3595287020479714
43,21,1.4010923940533213
43,22,1.0003019622153662
43,23,0.9685964309769568
43,24,1.0681892574792307
43,25,0.8366934572348745
44,1,0.3652561690015562
44,2,0.40125791706125846
44,3,0.3221908794088916
44,4,0.362697241259845
44,5,0.32076044803631537
44,6,0.3692045379496809
44,7,0.41574487616281
44,8,0.35101261407129863
44,9,0.4125036521273347
44,10,0.5339394695005953
44,11,0.5804899049582803
44,12,0.6445132925402454
44,13,0.869840915803624
44,14,0.8536784061836372
44,15.000000000000002,0.7449829879277161
44,16,0.638017036398797
44,17,0.8628005320434168
44,18,1.0111116096223463
44,19,0.9410890755535116
44,20,1.3507002286449483
44,21,1.4604173666787095
44,22,1.0260982942745027
44,23,0.9860636404923223
44,24,1.094801831153468
44,25,0.859036545066766
45,1,0.3627767911891463
45,2,0.40630807922398066
45,3,0.31811550534510785
45,4,0.37637663583204906
45,5,0.31037819666523203
45,6,0.3636763191238691
45,7,0.41921434631058363
45,8,0.35066996044946985
45,9,0.396262987210639
45,10,0.5409644797992886
45,11,0.5758216844388012
45,12,0.6021442924681374
45,13,0.8214234546031502
45,14,0.8727829047479142
45,15.000000000000002,0.7803266513612671
45,16,0.6174327390203721
45,17,0.8499718311692538
45,18,0.9493364886481548
45,19,0.8787376567747364
45,20,1.3375178310403384
45,21,1.4526462848380455
45,22,1.0207542881024358
45,23,1.0289196019279996
45,24,1.0921082433606533
45,25,0.9048198442069526
46,1,0.3602327359071755
46,2,0.4113695022844241
46,3,0.31572560630893437
46,4,0.38790260049223774
46,5,0.3049219946844301
46,6,0.3576374525647729
46,7,0.41061091723022974
46,8,0.3469769925902362
46,9,0.37916101769361715
46,10,0.4914444611127508
46,11,0.5447196118385165
46,12,0.5800440619816991
46,13,0.6217846224738482
46,14,1.031791927121682
46,15.000000000000002,0.7842830542235799
46,16,0.6495591776944547
46,17,0.8322379792408833
46,18,1.0251193072366365
46,19,0.9954101133537916
46,20,1.1253880508507388
46,21,1.4899205055796751
46,22,1.182832261678853
46,23,1.1420759074023508
46,24,1.1247151488132945
46,25,0.9434565564311379
47,1,0.3576136823688302
47,2,0.41629862936134177
47,3,0.3152311259179345
47,4,0.3959830576639244
47,5,0.3050909226877214
47,6,0.35343862559742223
47,7,0.4060021197251172
47,8,0.3633376036458964
47,9,0.36589838034782574
47,10,0.4778635586811818
47,11,0.5358074723981956
47,12,0.5685588693988732
47,13,0.5644658670155661
47,14,0.9966954810618269
47,15.000000000000002,0.8439061708019806
47,16,0.6656721238260301
47,17,0.7944812021884364
47,18,0.9315975805998213
47,19,1.021476558503452
47,20,1.2661558343522865
47,21,1.6220506217148825
47,22,1.2874738552196685
47,23,1.1258062370240458
47,24,1.1672294438018829
47,25,1.0169124511305907
48,1,0.35490922053713236
48,2,0.42089090996485085
48,3,0.3167531246896918
48,4,0.3956616404564232
48,5,0.3109221389084585
48,6,0.349791196455261
48,7,0.40184250425919793
48,8,0.38889570498327736
48,9,0.3635127370967584
48,10,0.45228050618442833
48,11,0.5474772310907217
48,12,0.5888499526002007
48,13,0.6160333263275468
48,14,0.9908603874171851
48,15.000000000000002,0.847112589396663
48,16,0.6838254457412561
48,17,0.7783441262807934
48,18,0.8992449570244994
48,19,1.0652811183283462
48,20,1.1851594270563819
48,21,1.6432854042572598
48,22,1.2809778843252915
48,23,1.147520305974738
48,24,1.1477134904224002
48,25,1.0329757179460684
49,1,0.35210251684187027
49,2,0.42491966572101353
49,3,0.3225630058683566
49,4,0.3924990842926762
49,5,0.3234702382396937
49,6,0.35185706933850036
49,7,0.4090413425151016
49,8,0.43323780702759723
49,9,0.41873165579777766
49,10,0.4609241828766516
49,11,0.46791824433621526
49,12,0.5523900558266449
49,13,0.7078668349981047
49,14,0.734196253416263
49,15.000000000000002,0.8468033940315077
49,16,0.68138500140218
49,17,0.8986463012137902
49,18,1.0884223591414333
49,19,0.9909981528578838
49,20,1.0743532523792834
49,21,1.5670092147256376
49,22,1.3279830079719592
49,23,1.2263114944446936
49,24,1.1549640066306222
49,25,0.9945481854338946
50,1,0.3492056340495979
50,2,0.4276990801891157
50,3,0.32917591602396784
50,4,0.38167251673621266
50,5,0.33577050661615
50,6,0.3432112689848437
50,7,0.40456896267720566
50,8,0.44147795939703577
50,9,0.39756287721400924
50,10,0.4255769358730124
50,11,0.46034670817768575
50,12,0.4638175804195851
50,13,0.6181715436753237
50,14,0.6527649791467676
50,15.000000000000002,0.8205472980887678
50,16,0.6533346731811596
50,17,0.8388616401546305
50,18,1.065539162414949
50,19,1.046071803876813
50,20,0.909660960048342
50,21,1.4475305563706473
50,22,1.6009402739740595
50,23,1.2025688284845406
50,24,1.2129903446344505
50,25,1.0116486719198825
51,1,0.34620238110079676
51,2,0.42882356391411003
51,3,0.340315738063359
51,4,0.3641336594051788
51,5,0.3571100154581835
51,6,0.3345113201752367
51,7,0.3871351542709556
51,8,0.465777106854813
51,9,0.4869505782853022
51,10,0.5143032375760243
51,11,0.55184146864382
51,12,0.66431664991473
51,13,0.8071401913764967
51,14,0.9171044508251365
51,15.000000000000002,0.7790915503231196
51,16,0.7297901817483348
51,17,0.793567126506187
51,18,0.9401872715883243
51,19,0.8958205044985524
51,20,1.3108625165089085
51,21,1.424687198945961
51,22,1.0327874231656091
51,23,0.9589523661931141
51,24,1.0608425088019924
51,25,0.8442092197889662
52,1,0.3431018190663061
52,2,0.42780143865459425
52,3,0.3515757354698122
52,4,0.3471481956282996
52,5,0.36661776678224733
52,6,0.32857720449045824
52,7,0.3751145493464287
52,8,0.4345197575748116
52,9,0.4804814907377354
52,10,0.5136290301735366
52,11,0.5554225899061817
52,12,0.61081182186699
52,13,0.7937186224049434
52,14,0.9238418039505233
52,15.000000000000002,0.7395856951471176
52,16,0.8248372508654094
52,17,0.7892601218299141
52,18,0.9440228392624058
52,19,0.8956236866383773
52,20,1.2764438770938076
52,21,1.5050464734210391
52,22,1.0715573266473561
52,23,0.9936359883492161
52,24,1.0911263408731662
52,25,0.8750421505196698
53,1,0.33989919757532233
53,2,0.42422564611461056
53,3,0.36332510850129834
53,4,0.33158922814187675
53,5,0.3707761224979577
53,6,0.330231638796794
53,7,0.36379203786404374
53,8,0.4085568014550478
53,9,0.4829968636558566
53,10,0.5335604814154005
53,11,0.5584580764011786
53,12,0.5785036790885602
53,13,0.7627618805645923
53,14,0.952119285521814
53,15.000000000000002,0.7505590017259851
53,16,0.8832399095754888
53,17,0.7956010127255325
53,18,0.9505475490742571
53,19,0.8974124198208925
53,20,1.2381816393913463
53,21,1.5791884989403222
53,22,1.11168570011553
53,23,1.0291769932011312
53,24,1.1217963288803734
53,25,0.9049671996694546
54,1,0.3365955489631061
54,2,0.4183205433554063
54,3,0.37536663105508533
54,4,0.31845246045448
54,5,0.3700496866775997
54,6,0.33808378117617255
54,7,0.3514896991999599
54,8,0.3881310369108922
54,9,0.49228595990518204
54,10,0.5594021409464507
54,11,0.5509910034238531
54,12,0.5814388277193688
54,13,0.7042634235181209
54,14,0.9727863888198038
54,15.000000000000002,0.7881008174623784
54,16,0.7393017835424149
54,17,0.8261942368504192
54,18,0.9629899678540352
54,19,0.9079540560504649
54,20,1.196968267926194
54,21,1.6571341268601436
54,22,1.1654483328904857
54,23,1.079504423122533
54,24,1.157828750875085
54,25,0.9452674418368087
55,1,0.33319274480083655
55,2,0.41121955897158463
55,3,0.38790930519091615
55,4,0.30805200696405804
55,5,0.3654809175621921
55,6,0.34669003590006825
55,7,0.34285943078492276
55,8,0.3738002526588451
55,9,0.5027280094416975
55,10,0.5688291633624335
55,11,0.5407824799994803
55,12,0.6274450183938366
55,13,0.631136863890498
55,14,0.9189843998081917
55,15.000000000000002,0.8565756169552309
55,16,0.6749513650791942
55,17,0.9601007839026433
55,18,0.9851398808881089
55,19,0.9241281551510733
55,20,1.143301020350764
55,21,1.7372610413170713
55,22,1.2346654174830678
55,23,1.1401473099051866
55,24,1.1911598085175592
55,25,0.986379960025043
56,1,0.32969288780081324
56,2,0.40452170371378565
56,3,0.3981392971063695
56,4,0.30154554080490875
56,5,0.3590732897698302
56,6,0.35490263770432845
56,7,0.3437082871347541
56,8,0.36225730011062973
56,9,0.492040853385677
56,10,0.5295977096597031
56,11,0.5383028956651146
56,12,0.6733933667335082
56,13,0.5978379931331111
56,14,0.9632858213128264
56,15.000000000000002,0.9246192109707325
56,16,0.686494109895627
56,17,0.9568154183942598
56,18,1.0232711459703783
56,19,0.9571368057635052
56,20,1.1052272451986747
56,21,1.769600413737187
56,22,1.3230700177426022
56,23,1.2126445044267182
56,24,1.223933675089789
56,25,1.029882662509993
57,1,0.3260982879863061
57,2,0.3988391636255293
57,3,0.4073138641119083
57,4,0.30052553169724555
57,5,0.3523123052420422
57,6,0.3608570918532005
57,7,0.3537111025639138
57,8,0.3502763778853983
57,9,0.44938219382010974
57,10,0.47927362146256947
57,11,0.5450112748607487
57,12,0.6462004118469169
57,13,0.6405687884737812
57,14,1.0591674495497134
57,15.000000000000002,0.8857745712450531
57,16,0.7380687502100838
57,17,0.8227595588251497
57,18,1.1432572548402788
57,19,1.0105446962200486
57,20,1.0927562666857746
57,21,1.747791501121826
57,22,1.432809820069458
57,23,1.2954714751059713
57,24,1.2547817782351134
57,25,1.0720979642290809
58,1,0.32241115493515893
58,2,0.39258136883963546
58,3,0.4175979516092397
58,4,0.3068963709636424
58,5,0.348945560106801
58,6,0.36093907356225946
58,7,0.3659879389423477
58,8,0.3387128737179984
58,9,0.4063037472545784
58,10,0.44765551382897706
58,11,0.5608056467921003
58,12,0.6261427384274377
58,13,0.7511097868959714
58,14,0.8764011094516508
58,15.000000000000002,0.8363554558041371
58,16,0.8458277794339459
58,17,0.8971017711668385
58,18,1.2157574009230507
58,19,1.117471884267407
58,20,1.1266894253389412
58,21,1.6403549304552814
58,22,1.6253269178543146
58,23,1.4194915294151063
58,24,1.2945502309826
58,25,1.1261568414040357
59,1,0.3186326327985592
59,2,0.38540265080242425
59,3,0.42951356771250443
59,4,0.3236239420586107
59,5,0.3431242359427026
59,6,0.35119023132128485
59,7,0.36650764885360737
59,8,0.3489099350538958
59,9,0.3776534288789264
59,10,0.4459495589053142
59,11,0.5365871303602407
59,12,0.6251672445625132
59,13,0.6341936063843026
59,14,0.7245356565676517
59,15.000000000000002,0.7417064638328671
59,16,0.9637991695564847
59,17,0.8696717726166844
59,18,1.1674393753277332
59,19,1.3141362512097334
59,20,1.0035476445302218
59,21,1.5685814777430185
59,22,1.7880788084276655
59,23,1.4742601598493672
59,24,1.3243970538342191
59,25,1.179708819567749
60,1,0.31476678902461663
60,2,0.37731888840926125
60,3,0.43935718512471217
60,4,0.34846833201381605
60,5,0.3273600897046253
60,6,0.3422957306917704
60,7,0.36409265477323605
60,8,0.3546184604917521
60,9,0.35980322393280934
60,10,0.4225158110898619
60,11,0.4982485000891744
60,12,0.5979599882837158
60,13,0.6900707759648893
60,14,0.6872210283204849
60,15.000000000000002,0.7569542283252032
60,16,0.9051137283976549
60,17,0.9693917183903673
60,18,1.0631328331960144
60,19,1.0649953320130296
60,20,1.2780531374521027
60,21,1.3736620321552657
60,22,2.085001864127564
60,23,1.5942058044499252
60,24,1.353877700960939
60,25,1.1984784264375197
61,1,0.3108110358940382
61,2,0.368549414239279
61,3,0.4450893434396674
61,4,0.3758877054801261
61,5,0.29987982760255105
61,6,0.3285453399428029
61,7,0.35629038002163044
61,8,0.3826352281818801
61,9,0.36418643710756016
61,10,0.4321931582736427
61,11,0.5079906763261574
61,12,0.6244462768474757
61,13,0.6338223577569569
61,14,0.8319672227283141
61,15.000000000000002,0.8400753941433282
61,16,0.9763437621487228
61,17,1.0779483610399303
61,18,1.0922302871479665
61,19,1.0968668304560032
61,20,0.9353576267799032
61,21,1.081676067688595
61,22,2.037381435982907
61,23,1.6359410703423274
61,24,1.4913354428640087
61,25,1.2508972960640459
62,1,0.30677225615206966
62,2,0.3594652224804152
62,3,0.4430159947531762
62,4,0.3930752529039421
62,5,0.29635513375448536
62,6,0.3249740280779452
62,7,0.344156356957385
62,8,0.38192670414832364
62,9,0.4248822164092686
62,10,0.4276273162613899
62,11,0.4735526253541824
62,12,0.6107529873282161
62,13,0.6087245116623956
62,14,0.7491361143024227
62,15.000000000000002,0.8601399850150792
62,16,0.8709099762309286
62,17,1.2687981624589229
62,18,1.3264814874051545
62,19,1.3659465244305433
62,20,1.2171356911411608
62,21,0.9147721143944739
62,22,1.4510120232230677
62,23,2.1501505137639856
62,24,2.20765229550086
62,25,1.45730181576294
63,1,0.3026472165865235
63,2,0.35034598921786053
63,3,0.435164516158639
63,4,0.40454948663561136
63,5,0.31549870635927535
63,6,0.32392507461698394
63,7,0.3379702538380976
63,8,0.3605019484933342
63,9,0.42221735448867714
63,10,0.41665312517304653
63,11,0.4316245713876984
63,12,0.5233757394452101
63,13,0.5920800444001937
63,14,0.6412270463912818
63,15.000000000000002,0.8821333851038721
63,16,0.7719179177979073
63,17,1.0259040935671435
63,18,1.184779027064443
63,19,1.2214853930566163
63,20,1.2184535923906663
63,21,1.0115282463680688
63,22,1.403802266433689
63,23,2.593072546677066
63,24,2.1735214907311002
63,25,1.5655723017572574
64,1,0.2984401831250698
64,2,0.34142266231933605
64,3,0.42762653317004395
64,4,0.4178490531790623
64,5,0.3535441808083929
64,6,0.30843776579803944
64,7,0.32553558796673876
64,8,0.33215084131321687
64,9,0.4264466603731025
64,10,0.46578777068435817
64,11,0.42588098915764827
64,12,0.4697876089219031
64,13,0.542637551307999
64,14,0.5650464180058915
64,15.000000000000002,0.6327491012474709
64,16,0.8240580687552538
64,17,0.8791727094804156
64,18,1.3117094202894948
64,19,1.6546759069470411
64,20,1.3654747661380402
64,21,1.1294207087617363
64,22,0.975264627989173
64,23,2.344277286521379
64,24,2.8754005970837615
64,25,2.065812867050981
65,1,0.2941319420012586
65,2,0.3326545561307324
65,3,0.42013329694268353
65,4,0.43690801485881164
65,5,0.3826830769567076
65,6,0.36311586434315607
65,7,0.33134290769961067
65,8,0.34992306514583704
65,9,0.387148706324236
65,10,0.4465152154314944
65,11,0.47691871338226344
65,12,0.538684146874998
65,13,0.6409034737436927
65,14,0.7207483047160884
65,15.000000000000002,0.7694981989277128
65,16,0.8963269039746049
65,17,1.2014782799391588
65,18,1.1267711480824805
65,19,1.255369458615276
65,20,1.6057042773445465
65,21,1.406415198349225
65,22,1.1426848088158836
65,23,2.1516959284583232
65,24,2.5808187901281743
65,25,2.8363132445394106
66,1,0.28975021391280575
66,2,0.3243674501015073
66,3,0.40687202735059047
66,4,0.4341472999218128
66,5,0.39284742565171593
66,6,0.34544467895617165
66,7,0.31699660180074424
66,8,0.38294723811523534
66,9,0.3719891877948585
66,10,0.4396757603965968
66,11,0.5058169365859986
66,12,0.5905111308457832
66,13,0.6697357971524622
66,14,0.7755793760180194
66,15.000000000000002,1.296999239528695
66,16,1.3231096489846308
66,17,0.8135547929260756
66,18,0.995567440734077
66,19,1.3010498367851513
66,20,1.1228119553948153
66,21,1.785065608046679
66,22,1.8319594957177519
66,23,1.250326853588957
66,24,3.1370951417879493
66,25,2.231919431890213
67,1,0.28528108887952447
67,2,0.3163821695060183
67,3,0.38679320164472886
67,4,0.42655319532156283
67,5,0.41835683749473274
67,6,0.3979255916552852
67,7,0.34492025576459345
67,8,0.3671988213510348
67,9,0.4458414888866617
67,10,0.41574296672847216
67,11,0.4588870584385257
67,12,0.6068781639551053
67,13,0.6485283491555643
67,14,0.7232948660709756
67,15.000000000000002,1.1486125791800115
67,16,1.4188128287949502
67,17,0.9715174597249137
67,18,0.8893926944272563
67,19,2.233596152823815
67,20,1.175851407156793
67,21,1.736986631412011
67,22,2.2883480821850006
67,23,1.3775026589569166
67,24,2.318084934405967
67,25,2.7222459953656015
68,1,0.2807017959151092
68,2,0.3086272841408276
68,3,0.365910802696638
68,4,0.4197429816085016
68,5,0.42838530402220876
68,6,0.39823312063511146
68,7,0.36637223245554235
68,8,0.413979615710847
68,9,0.31610031686231904
68,10,0.3735171623534864
68,11,0.41587399587572815
68,12,0.4738169069831936
68,13,0.59853415266109
68,14,0.6764098995157597
68,15.000000000000002,0.758140839833181
68,16,0.8385197872875931
68,17,1.2008325195846519
68,18,2.6138364890624706
68,19,0.9322413969836512
68,20,1.1495202326945035
68,21,1.2866425094210263
68,22,1.394013257754149
68,23,1.5138948170636601
68,24,1.3009153003102458
68,25,1.03255459172766
69,1,0.27605097337629264
69,2,0.30121256516591516
69,3,0.3472666906446985
69,4,0.4196660600730497
69,5,0.42563091004640835
69,6,0.4170343013543137
69,7,0.3703584618519791
69,8,0.41637043028763926
69,9,0.32626709846780905
69,10,0.39871934910917495
69,11,0.3825380581217625
69,12,0.44739704019287563
69,13,0.6106219383482303
69,14,0.6918108601105629
69,15.000000000000002,0.7435940940937391
69,16,0.7326038791768467
69,17,1.253813812088881
69,18,1.39419536738997
69,19,1.5471230668710843
69,20,1.2872182306091737
69,21,1.4872407158257688
69,22,1.5580789098738903
69,23,3.448198849906275
69,24,1.534133597363455
69,25,1.4952388644630468
70,1,0.2712910086752122
70,2,0.2939436944201274
70,3,0.32998335869485457
70,4,0.4137185842502848
70,5,0.4112857237551377
70,6,0.4321302299307279
70,7,0.43369543739568517
70,8,0.42473800833042635
70,9,0.33000991705711985
70,10,0.37150044969563495
70,11,0.3798835125199619
70,12,0.4097615091470609
70,13,0.4789832149808758
70,14,0.5528727966797677
70,15.000000000000002,0.748846004005479
70,16,0.783916735787054
70,17,1.3707871164061072
70,18,0.9559589612665801
70,19,1.1771910880221346
70,20,1.1881935749500823
70,21,1.9578795396800734
70,22,1.3550957239895935
70,23,2.2568333470917237
70,24,2.0219809173247465
70,25,1.6418086770566243
71,1,0.266432348136807
71,2,0.28688224528671447
71,3,0.31454061204897077
71,4,0.3929501673934737
71,5,0.40372842350996463
71,6,0.41780790445815635
71,7,0.46150153210071776
71,8,0.4106671250683322
71,9,0.33643203525371296
71,10,0.3329946453624004
71,11,0.37310066668302544
71,12,0.40662230648540426
71,13,0.4125136472873714
71,14,0.42942947340351506
71,15.000000000000002,0.582328903363244
71,16,0.7398903066186329
71,17,0.9153739099313624
71,18,0.8480988881771349
71,19,1.1544206799419527
71,20,0.9801326327714864
71,21,1.306062713325888
71,22,1.5196127854660417
71,23,2.2991394062012716
71,24,1.520274911227989
71,25,1.248055850639963
72,1,0.2614683138300013
72,2,0.27996615373148437
72,3,0.30078547930778
72,4,0.36103870509207503
72,5,0.4002379129453516
72,6,0.3994609180749341
72,7,0.43384919839001074
72,8,0.44814178231264673
72,9,0.39837678896161055
72,10,0.35207061908687887
72,11,0.3403054945276527
72,12,0.4236393709530264
72,13,0.4410595779292482
72,14,0.4229164694861958
72,15.000000000000002,0.40808830727030004
72,16,0.5900078651862648
72,17,0.7237095068370376
72,18,0.8561451768958271
72,19,1.0883749158949287
72,20,0.8958267330344061
72,21,0.8527569513172929
72,22,1.4023818228120621
72,23,1.3017404663684418
72,24,1.4225917537348882
72,25,1.6176206529057144
73,1,0.25640196350822597
73,2,0.27316799093865285
73,3,0.28840672354742825
73,4,0.3280272484752568
73,5,0.3851882212703108
73,6,0.38956692515304175
73,7,0.4038695821168675
73,8,0.4523352017921543
73,9,0.45494230120107326
73,10,0.4454199540622544
73,11,0.3914672303453343
73,12,0.3573086907652639
73,13,0.3739917654482703
73,14,0.3675890246116078
73,15.000000000000002,0.3542003758862654
73,16,0.42798209470446824
73,17,0.509978779648999
73,18,0.8973489437839122
73,19,0.8909941247402245
73,20,0.9251806886461953
73,21,0.9817310695873503
73,22,1.453511294727628
73,23,1.5288950613221584
73,24,1.4983720869734198
73,25,1.5610662731527007
74,1,0.25121933735303614
74,2,0.26644583830852375
74,3,0.27722983497231435
74,4,0.30187315651357566
74,5,0.3587349479422582
74,6,0.3748987393355398
74,7,0.3845999131669273
74,8,0.4221155727445801
74,9,0.45020414652160196
74,10,0.4432662319618463
74,11,0.46223696063860215
74,12,0.5783824509359102
74,13,0.42141894746741465
74,14,0.3823380335576525
74,15.000000000000002,0.37339388348094954
74,16,0.42952620485443344
74,17,0.37547614235405624
74,18,0.5702298864978222
74,19,0.724297597162332
74,20,0.8220094071381367
74,21,1.0628162490748587
74,22,1.0930552333885653
74,23,1.0966332572675448
74,24,1.4373522525597333
74,25,1.6282527242203935
75,1,0.2459195840597836
75,2,0.2597648245622659
75,3,0.26693513770262545
75,4,0.2821573387594603
75,5,0.3261420069516325
75,6,0.3498354312975263
75,7,0.36371809502720664
75,8,0.387909262588769
75,9,0.42523988678193986
75,10,0.45489452476746467
75,11,0.4654771305958606
75,12,0.6128594844991974
75,13,0.7679675304777066
75,14,0.5836052731954597
75,15.000000000000002,0.6418983289063984
75,16,0.6275604785034414
75,17,0.399926156325799
75,18,0.45970068306193584
75,19,0.5693956667383191
75,20,0.5827465473311344
75,21,0.7312535072269108
75,22,1.2590793791009351
75,23,1.0874655101352453
75,24,1.1845750972740445
75,25,1.361392936211414
76,1,0.24048634199023877
76,2,0.25306197097067995
76,3,0.2573074037251834
76,4,0.2663864463097485
76,5,0.29725984528991184
76,6,0.32061228510015555
76,7,0.33001197849998143
76,8,0.340513410410747
76,9,0.3760357366697975
76,10,0.41046640544753465
76,11,0.42722739175929075
76,12,0.46997589596139083
76,13,0.5765246836016006
76,14,0.6647352495842591
76,15.000000000000002,0.8684953602380475
76,16,0.7408111642928367
76,17,0.5519284485307535
76,18,0.625776214439455
76,19,0.6651193863810756
76,20,0.6510945993547195
76,21,0.7222826481710518
76,22,0.6075097050934768
76,23,0.5831461369805544
76,24,0.8914512911774417
76,25,0.7775802989477764
77,1,0.23492004025591987
77,2,0.24632359302229243
77,3,0.24816561562887565
77,4,0.2525301740417595
77,5,0.27059719805465704
77,6,0.29340111318485973
77,7,0.3010315407517537
77,8,0.30388290211998537
77,9,0.3119213480533092
77,10,0.34456708557831556
77,11,0.38381007941957546
77,12,0.37972074493589597
77,13,0.44001986004105226
77,14,0.51685831226432
77,15.000000000000002,0.5613180327441254
77,16,0.610254482830745
77,17,0.9275112777617383
77,18,0.6339927137911484
77,19,0.885726540260234
77,20,1.0745919087593356
77,21,1.1947542980827797
77,22,0.8441480703006606
77,23,0.9630972759345314
77,24,0.9214640526370765
77,25,0.6281542857141019
78,1,0.22920775187901035
78,2,0.23949063444545227
78,3,0.23931229184880576
78,4,0.24001012079360834
78,5,0.24707143527824685
78,6,0.26821688772116165
78,7,0.2767141389570377
78,8,0.2759664465411991
78,9,0.27252480122052963
78,10,0.2878994571935897
78,11,0.31352357922292906
78,12,0.3216541186161233
78,13,0.3334037536303711
78,14,0.37146393255731264
78,15.000000000000002,0.4481463341899093
78,16,0.5787108079829337
78,17,0.5054883827738352
78,18,0.8689350135707331
78,19,0.5521596957378494
78,20,0.8991557032158932
78,21,0.8622970319669964
78,22,1.0754592186098952
78,23,1.2182695311726235
78,24,1.084191414415921
78,25,1.2613893388373953
79,1,0.22334412383978802
79,2,0.23252794194970394
79,3,0.2306026067077079
79,4,0.22829348340866149
79,5,0.22644729781367046
79,6,0.2440935360934336
79,7,0.25368441103783645
79,8,0.25173956819521587
79,9,0.24411512460052476
79,10,0.24240563526655062
79,11,0.2616069567795139
79,12,0.2723903173472327
79,13,0.2737247587246964
79,14,0.29527246748103425
79,15.000000000000002,0.3160258142233867
79,16,0.3486706693166984
79,17,0.36191612666929285
79,18,0.45782155248756495
79,19,0.36394183472726327
79,20,0.4278619272022803
79,21,0.45446536571931084
79,22,0.5604894340140982
79,23,0.743142519416402
79,24,0.8607675107089859
79,25,0.7393064411070298
